DW_CLIENTES;address_number;business_family;business_unit;customer;customerkey;customer_type;division;division_name;line_of_business;phone;region_code;region_name;regional_sales_mgr;search_type
34e6abf815a6e64959b058625ba38cb118510a6c0310548c1b562fad38e4d171;10009356;R1;1;Central Supermarket;10009356;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S11;C
d4071afe78b59ed0618c867aba67177df8b22e88996aa5f30d0b78ebfc687b44;10015275;R3;1;Helios Shop;10015275;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
7bbdbf0ed96c718fc0d460ee9868f24fd4d1fe46777555e0cb6f56ef5927c853;10027053;R3;1;YourFuture Shop;10027053;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
86dc35beadb4fd2f26b99baf09b542214abe01a2b27da3a03150ec4184b8954b;10023715;R3;1;Diss Gigastore;10023715;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
7b5bd890b600e1f85f1fb95705c8e190e56d53e60c756963a674a38f7fd6caa8;10020915;R3;1;Ottercom Shop;10020915;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
cd88ba36ee10680f3744b82025236e7b14a95d307b92c8ad68803a136c6b9f93;10026055;R3;1;Dellovade, Supermarket;10026055;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
eef99335261f88f8a5ff56d49447ef79462c6f0f50b6bf971eaa0b292629791d;10015495;R3;1;Hennings;10015495;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
b3f86ef6130ed2283d523cedb720e279e923d11d5118b793b2495440009b6a67;10009156;R3;1;Carden Supermarket;10009156;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S1;C
ae764f7c6ccc24a55dbcbeb1d0aa4a690146cb2fc8d95bc452995eeb718ead64;10025296;R3;1;Trust Supermarket;10025296;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S1;C
3dcbf120fe1b34e12fb2fe856d96bd263c85151971a3bfad3156636571737b6d;10006093;R3;1;BigJobs Shop;10006093;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
aac47c5b16a3553ce78c470a308936fe2c41b4d6300b58974e5d43c5bee9e6e2;10025036;R3;1;Tampa Market;10025036;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
677e3ac65df282ad598e236cb97b97303352a083573555c8322103de7c1df164;10021231;R2;1;Packard Supermarket;10021231;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
b91fb84cb230e4dae40da15dd48f3586d068dab3807eb4cd0502e185c737b6ee;10012425;R1;1;Fins Shop;10012425;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S4;C
31885e66dbfcc9b1851d5de2f08469425ca2434aaa9f60cb75d95baf755f1208;10013232;R3;1;Garza Supermarket;10013232;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
61e70336adde2acff8de08ba0babdfcd657888d045f2a8cc0f17da2264bf781b;10023023;R1;1;Crew Superstore;10023023;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S20;C
6bf5002c3abfdd44c209eb6eb810002f2ab55b0a2bdc2464e2e4add7cbc67e7c;10019682;R3;1;Lamson Store;10019682;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S3;C
f918fc3360942610429ea5cbc47027e6e7417b3430e07d3cd2f8a678352f5691;10021223;O2;1;PacificServ Shop;10021223;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S12;C
18921f60a10e11d2d39e2df91f7cdefbb6f49c11c50a9de2052f236373159f21;10018871;O2;1;Karsings;10018871;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S12;C
4fb1aa317cbece3fcc1f9907b007ebbd3e41d25dbd0ce9102b7bb2ea0cd15b82;10010974;R2;1;EDS Shop;10010974;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
282327a6da76cff29b1d2337dc0f96e92b7484718b367625c459ca4df47f10a6;10022490;R3;1;Racal-Datacom Shop;10022490;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
e39133a64a2811a34a5f16489f79ceaefd377fabd0df4a3cb527295e90462471;10025021;R3;1;Tailwind Shop;10025021;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
28045f3b7283553cd9f89075b815081a0644e86200c79cc2937f58aa477e6856;10016045;R3;1;High Supermarket;10016045;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
74da5d81a053834c8f89131d5c42ac2e8aec0b8dce4d2ddb68a0dd3083f8da04;10025571;R3;1;Unitec Maxistore;10025571;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
3b4f890825701a37ea8ceb540bc679cbd256248ae2a86690b6f5342319326501;10021139;R3;1;Pace Shop;10021139;G3;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
68aa718a9403527cb33d991782c89d3f4698c0778f5b0c469f311cf132e395da;10016784;R2;1;IBEX Shop;10016784;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
02bd110e18389b5b593da8f8942f3461c31f2c3c2cfbbc6a53dd793c0e0965e0;10021668;R3;1;Pathlight Market;10021668;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S1;C
2e62e28cc2727b2bcd2dd67ef6169e3e429fcdf52a0f7f50fe31eb8acda6a753;10023785;R2;1;Satyam Shop;10023785;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
0f957e821cf05bf29ae6bbc9c62890530e21a166084c331e4e3928dc4d746ab3;10020445;R3;1;N.Graphics Shop;10020445;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
e923c9131b36dde08a2a44a027d4b7982397087e02b3be542c7a3d4fbc91e78a;10018867;R3;1;Kari Supermarket;10018867;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
38c01bb9f65be660e9c2fd61fedb88746f91f4a2296d922d27f31afede67cde1;10020446;R2;1;NACSCORP Shop;10020446;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
34a939252243606184f18e9d63e4f7087413a497373cc7bea4098ba37f1ca4eb;10021415;R3;1;Pantech Supermarket;10021415;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S1;C
9b59ad54b48640f0a0adaa54a98e7eae488ad87ee12f3db394e97a0929d36bd4;10000458;R3;1;A&R Market;10000458;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
44b670d61b59e344f82e11c7a75915ff3d933f758c76dda4c489bd1d8d38b5ae;10022252;R3;1;Quantum Supermarket;10022252;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
8ba9101d31acbbf6d10d7eb7c0cd29655b6dfbccf1e062800a70d227076e8c31;10017054;R3;1;Icon Market;10017054;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S1;C
70be6c25ed4860c7b87b654afccd0a09a0d9408c065e2a63265dea81e23b1b8f;10017553;R2;1;iLanguage Shop;10017553;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
fdd9459882ea2ca563acb2f7e9e03fdaf2b26bb6227e9a4b9e5d2dceb6bfa549;10024255;O2;1;Sigma Shop;10024255;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S12;C
edbfd37308e06ab3f4727a621560ec3728fd5566cbeb344e6765d2f56b9930bc;10024010;R2;1;Screaming Market;10024010;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S3;C
d7555c337ffcd11487f5b7cd0fafb6c2b41f77b8385ea5332e6d81b81b88369c;10000462;R3;1;a2i Shop;10000462;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S1;C
d48cd064fb1a3a00c3ed4a01399a3f6631505ed9c74d7840bf0ec2149ea5c6f1;10014533;O2;1;Harvey Shop;10014533;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S12;C
9b9691f97d8060e5120ae4d66db4271245323d2db7ed8729b1b88632f212e698;10018644;R3;1;Kabbalah Shop;10018644;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
d8447bea036adc336e588d09ae32cee99ec765171ffa9ee76748cfd441517290;10015824;R2;1;Heurikon Shop;10015824;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
880465a44d07c77b04e657e049a468f455e7e3b9654bda963b1f004a856cb09e;10000481;R2;1;Abbott Shop;10000481;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
03cfc72e7d88da45af2cda673d6c90fd93a7cbd3bffc0c13c954ba1c746339fb;10024541;R3;1;Southern Supermarket;10024541;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
9545c9705c2b9fd0b7e5662fcba486e9f2a584938c8b7a67c6dad32edc3c079e;10014803;R3;1;HCHS Shop;10014803;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
15439561d4e1cae02eaf7b504e34eeb343b3be98708115326ed88a107780a2c4;10019400;R3;1;Keystar Superstore;10019400;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S1;C
ae53c22eaeb2828f389b93c118f9b3327276af5ca27a854cb26cd6d1d5837538;10020390;R3;1;Miles Supermarket;10020390;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S1;C
e624d839992eac2d9fabfe3117a0be21ab32f543dfc791634b5469baa087589a;10026560;O2;1;Xentec Shop;10026560;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S12;C
2758b4106711c939380bfc9cdd7049e211680e847a768e96418dee3421613d7d;10022450;R3;1;R2J2 Shop;10022450;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
c0e9bf9e5e7903ba5d8b642715fd5c96a003103cdbea0b16418f598c31e54356;10027356;R3;1;Zero Market;10027356;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S1;C
b1e515a4c14ee4285a58f99396a26c5c6f203d542ef45bb87b0d5b675f2d19e4;10000474;R2;1;A-ARVIN Store;10000474;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
0bc586c3d235608aaa4f62431c61a2336f7d1966a05b2e9f23dcd453af65bac5;10022168;R1;1;QualServe Shop;10022168;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S11;C
55a57a190ef63ec95891928a2bd6970046c8ca30bd647e576d12b5c7bf81c31b;10026291;R3;1;Warsun Supermarket;10026291;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
7b7c4334a8ec37b6314c904598445feb631f72967b57776896cc2e4429f39e85;10010935;R2;1;Edna Megaplace;10010935;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
f3d641926f8922cf72065f83f07e54c8dcc905a8e69836afbe84756319e71642;10007121;R3;1;C Market;10007121;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
dcc248a2e9c2d2decda942a046a4dd92decaeb8937d1e33da7f15ef69986480e;10025287;R2;1;TransCanada Store;10025287;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
dc1543eac304c919a25f98b6fd7189ea9a6231093d8e837566a8347584f1d0bd;10019664;R1;1;Koppers Supermarket;10019664;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S20;C
34076682b1a2d6ca9326185f8f2d54bf6459a57389460e4ee73a8aeb9b019692;10025552;R3;1;Unison Medistore;10025552;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S13;C
25dcda80f8655b9465e85c5bcf4475c795fc6834a33f6946b1a18e947e311609;10022730;R2;1;RC Shop;10022730;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
0b1e85d5c6428c2e04f5745699eebc481fa6bc565ac30623de1f715fa97c12a8;10026532;R2;1;Xediom Shop;10026532;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
f0073413a29e0107a9554f297652a3bbcfea5a47c5c7ab2db63e990e8f1ab6a1;10023221;R3;1;Reveal Supermarket;10023221;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
f781d1b0384088ff378d5d9838ebdd57a077fa7e6dc11dd109757054602d0922;10025269;R3;1;Toledo Market;10025269;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
38202b44ff4c04d43ac2ac61591f21cec4c602fbdfa92633568e03448e02267b;10017036;R1;1;Icon Superstore;10017036;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S11;C
d0912d1be35d3ed4f3f437b8782071828ba2f6ba0e51cecfe4f5760fd33cb418;10019909;R2;1;LiveWORLD Shop;10019909;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
2585034257c5902f4c41a1f5acfbfa39fc6a4936def7d1ecdf7f384985787926;10010717;R2;1;East Shop;10010717;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
99e219c0d32209cf80462e6ad17e97a17871baa05d0f029031e4083d85e2ab26;10027583;R2;1;zNET Shop;10027583;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
437f1b00ec0d2239455f3f9f6d97ab4c0052dd650da526e5a9a15fff67f2c6d0;10017072;R3;1;Iconation Shop;10017072;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
ad84568b9190510e748c5b589ff0eacf15c28fe02b2c9561fabce4dd3d55b9da;10025252;R3;1;Times Store;10025252;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
8536e14d5c72e1f79026ab52e372aef58386df31cdc79d83f8cb35c10fead316;10014264;R3;1;Harbour Store;10014264;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S1;C
9e02fc1dede06ffb84dd27572b01ef3cbc987e5c18135809f836f333682cb19e;10022750;R3;1;Ready-to-Run Shop;10022750;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
0bb92fc710e5d9c59f4e04f0054ea6d7cf673911096f57de079a19b9867fb3f8;10019665;R3;1;Labatt Supermarket;10019665;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
1a509a5db6ea79cbe3a62f578ab5c3f527381b3b7eb5f57a4c81ba5879df3b02;10024006;R3;1;ScotGold Market;10024006;G2;2;Domestic;M1;816-455-8733;4;Central;S16;C
4ea4134a00af093b70d10ab7b6629f757eead7fd70b9bd5a9ef020c3e522175d;10025291;R3;1;Trend Market;10025291;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
bdabc86563cb55f90353c12c393a3908c435ec69e3b99dd8ea4b6174001410b8;10024550;R2;1;Southwire Store;10024550;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S9;C
6a693c7726c735cb425cbaad541037d04fa76cce634b416e81e872e3b9c7ccee;10016564;R3;1;Home Market;10016564;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
60fee0fe7b1e5edac1a9720c2dbb9e81a2ec795ef78cdb70ef361a43ee67fd33;10017585;R3;1;Ilog Shop;10017585;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S16;C
1d7f86462615025c4d4e2d4825e8d08f8ee23bcf6f18a3324cc8b5767428e9b3;10020909;O1;1;Onestar Shop;10020909;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
510fe5792c9b51060e6b395981be2777c18b59ee61090692545483cd65b102b3;10024999;R2;1;TAGnology Shop;10024999;G2;2;Domestic;Não Informado;816-455-8733;4;Central;S5;C
a78c6bf646a49afffa2b6cd8f9494e9026a406928d04e22d1b150b86769083e2;10023235;R2;1;ReviewBooth Shop;10023235;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S3;C
6ea941262a6c7a2d34b4bd5ccef9eaa8bc0476b176c2e6384c85a20e5757993d;10003795;R3;1;Bechtel Supermarket;10003795;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
5b6e0a9da53d77504cb280d734e4d32e4c73d93fc244fc1b4b6411dccd6a5da5;10021459;O2;1;Papyrus Shop;10021459;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S12;C
85238220bc5379d5a90cda80104e5db2c31575e22cef2ebf8d4326935110a2e1;10019617;R3;1;Kool-Seal Shop;10019617;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
7cbf2286976a92d788e3b69e2033f409ffbef6ff3a8b08cfd991b170209397b2;10023538;R1;1;Salamander Supermarket;10023538;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S11;C
6d7d53fbef93bc34b0995aaebf32a00f18b0aea6890848579400ed2174668294;10025250;R2;1;TICOR Shop;10025250;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;C
42775afc927865d6aa6a8c538a99280a5a19c85577f05e8596a61670442e5487;10022470;R3;1;Racal Store;10022470;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;C
b43c2e7ff90a334a6ba691b7f1a77a5d0375c4f9fe67712bddf89b0860512090;10023524;R3;1;Salias Gigaplace;10023524;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
3f55e891ff9735bd9260a4adbba516abeeace32da54af5d26d70e03b6ab4fa11;10025560;R3;1;Unisys Supermarket;10025560;G2;2;Domestic;M1;816-455-8733;2;Southern;S16;C
0c02a87ee43ef4e24fad72dce1fe097616c5ed0f12a1e9b3cd11a1fa7bd6420f;10025302;R3;1;U.S. Market;10025302;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
9826b067199cfcc94f0ad5302a9dd824990a7a435915b32ceba3867d2d060dfb;10016047;R3;1;High Store;10016047;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
e912296486bb8a230a0b3d8ed0103121116820a21e47508afcf9f1f59a641eb1;10020639;R2;1;NECX Market;10020639;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;C
7b8df03509d83e9b3efbdbf7381ff3eb7492b87bb46f904809da95fb3ec36198;10007564;R2;1;CAM Market;10007564;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
a84cabd0e034f2aa150e13b1e5c67fc7202f36ce41bd2cf8408446f816d9f54b;10025758;R3;1;UTStarGate Shop;10025758;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
d14a7e7f16664dd0dfc831e62f6bd79144a00e12270ec03c1edf6c3f87183aa5;10025515;R1;1;UniPress Shop;10025515;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S20;C
cef7a16772999e61a9e55793b65acb32642d16653dbb5b59f7e87765c30ccbf1;10009697;R2;1;Debian Shop;10009697;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;I
74b879a1efe18a62747a4417ddbe7b88d160e5f72630c9ae28bbbb9077bc6682;10018623;R1;1;K&M Supermarket;10018623;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;C
af56fc8cbe404de533b7dec0af187b694dd83c99f8e0df2de61ca9c9c6f80e7f;10022249;R3;1;Quantum Supermarket;10022249;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
8fa83f17b4f475dd470efff9a70035f7192f2f31430ee18334e68b66ca6194db;10026348;O1;1;WDND Shop;10026348;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;C
a2378dfef30c596e2dfb52d98e3ee2b8b4cb5e1ac51d0c780bfa9e261c2530fe;10000601;R2;1;Radio Market;10000601;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;C
160f4457d16476949e42d95890b111837ed9813f8ca0e54b36294ebae743d49f;10014739;R2;1;Haz-Mat Store;10014739;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;C
2fb04c6a72c4b723b5f6f5ab0b6a66142117b49c75708925d23fd89a82217554;10025814;R3;1;Valpatken Shop;10025814;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
22f49a97ac7f9055bdadab44223d541fb4c0dc3d63d1cf2093f3c4411915e996;10009623;R3;1;Chas Market;10009623;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;I
4ddd816544b9cb458659f18d3eddb178db7b9a38d33060176dd5dd49199f2038;10024499;R3;1;Soloman Market;10024499;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
697130809353ba6ee575ced6eefb1c56fca772162eb7e8828e8e777ddb748068;10024725;R3;1;Stone Market;10024725;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
f1e1a653abd12ccef53db03a68879866e52d41c4697fdb8cb12bd833a41be690;10022732;R2;1;RC Market;10022732;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;C
fa511b911ec9943349499b1bab7b95fb551439c77ff02e57f2c93c4ada75adbf;10010912;R3;1;edit.nl Shop;10010912;G2;2;Domestic;M1;816-455-8733;2;Southern;S16;C
038bc3a03ae346068c6e409b60de2307289a5a45aba2bce8f3cd4bfd5aa0636e;10023471;R3;1;Road Warriors;10023471;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
813219faa2de69d664083b20ca2c4d4eac6a93bdb89fb8f4c58561efd31dd012;10026336;R3;1;WBM Store;10026336;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
e9e34f6f1d3087b852f9daa8df1c29d594eca5ee08fa8c14216ecbbb87594487;10007122;R3;1;C Store;10007122;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
9aedaf35b06de7d50df0bcef01676f8abfd2499c1c724a7623e25b79c2a69ca7;10013252;O2;1;Gate Shop;10013252;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S12;C
ac465622c6758e57a9a249cffe623e8f58473d8c7091374bd1962269b349a69d;10026839;R3;1;Xtreme Shop;10026839;G2;2;Domestic;M1;816-455-8733;2;Southern;S16;C
36ed5392506e6e82a257a63664ee9f371ebbb554e03f0d039e53c32de8b6ea91;10007123;R3;1;C Supermarket;10007123;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
bbfdbf98ad9e67041e53bbddae1aea1fb748b727d94424602821e72ed1ac6ba2;10020413;R3;1;Molson Store;10020413;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
49509559822c8120330c4dc3ebde88ac73a65300e1d1fb44401e78e5c4d5650c;10023759;R3;1;SASCO Store;10023759;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
073ef2ef6dbcfe137dd33cd7cb272f145825889e71c0c0e6645da723a08b4d8d;10025040;R3;1;Tangent Shop;10025040;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
da86dc390dc7a2473b2dcbe387c52cd98a345d424ee7ffa786feb3257398d550;10009654;R3;1;DCS Store;10009654;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
8f4960da80f08f467ed808b5a5d536eaa6d249b77ca78a69e037a58a85bc74f8;10025558;R3;1;Unisys Shop;10025558;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
cb2e9b026ee43aff756ea4963e165149d232b30867bd4647fb895ed1f18fe050;10020184;O2;1;Matradi Megastore;10020184;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S12;C
61e742ff33b047d5711e7438887e10521679acace2e90f25cd67ae9c13141b66;10013188;R3;1;Gartner Supermarket;10013188;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
3874672afc248b1a37a96c63b3c18e31276da62aa9e1e6635c7878a1c18f0238;10002765;R3;1;Active Store;10002765;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
f1d178048df2004dab07853f5036c8d653b5707a7587cc2645c590e606382565;10023241;R1;1;Revnet Market;10023241;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S11;C
6368401176a6934a3fccd512898495832a0d4c7b80c0ce1ea0308e18702d0b3c;10022764;R3;1;RealiDyne Shop;10022764;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;C
534330a64fb6f01fb4f50446c28c4c202783d3903df9e01ee86121e60512a5b6;10018580;R2;1;K Supermarket;10018580;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
87636dee28492ba6d153c6e74ab9c49ffdfa86778ae3bc3d26ab552168a1d11b;10025243;R3;1;Teca-Print Shop;10025243;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
0796271afc9cafaf84a7fc7a0faff5f4852397ace33689d8410001c3e73a37df;10002489;R3;1;ACT Supermarket;10002489;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
0676163831653a7b169e155be2b1db6d6655d9839e32edad6839678ffea10758;10011734;R3;1;Felidae Enterprises;10011734;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
8d35e82b5fdfe5154cb2f8432cbadbe4715890fb300bf225a32594742510964d;10027348;R2;1;Zephyr Shop;10027348;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;I
a6e0dc9f68a37807cf1efc0afffca2a6859015b1b5ba4390cd9f4477b524a12f;10004302;R3;1;Berkeley Supermarket;10004302;G2;2;Domestic;M1;816-455-8733;2;Southern;S1;C
7e61e8544d37ae17f26cb2d834927dcc58fe3a076992b7f77193f16e845b0440;10010970;R3;1;EDP Shop;10010970;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
ba2cec5e7310c84d9c9d91dccd1ef68d2e03038eebefed8d273051a576d0df6e;10025285;R3;1;Transalta Store;10025285;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
c9935094e422c1d8c265d97f482f2c5e0bf2b65ca1e9ee1b957f06becc8d5035;10020914;R3;1;Onetouch Supermarket;10020914;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
8dc24dc2bcb21a444ee3e27cc87a5401607184a89c01a0400b4de15e57d080f6;10020684;R3;1;Oklahoma Supermarket;10020684;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S1;C
b88a8675240bcc73328182391815cce766a71a2b64bf507a6c8a069f419e273e;10011521;R2;1;Farr Market;10011521;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S5;C
b25f382df14556c607109bfb6e9216ed982aec3ba3d9f45d26255a52db75c33b;10017576;R3;1;Illuminati Shop;10017576;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
7abea99758aa188fdc16fc7eb4d849abe16138b7fc233ff2ae62c14460084c0c;10022725;R3;1;Razorfish Shop;10022725;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
33244bcd1781aab19220e55ad8a45e0885e0168b8b387c6b1fa3fbd0f48be128;10017314;R3;1;Idyllwild Shop;10017314;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S14;C
be0fec1bb74e9bd6cd2b4217ac53d4347ad8fd3734de6404c3b36503f8f096fd;10019897;R3;1;Livermore Store;10019897;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
6e84cf1801edf1f9e31acf896d2e1e433371504c4ba4d528db49d5b47dcbee73;10002244;O2;1;ACS Market;10002244;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S12;C
f74f299b05be47723579d9b94eef6ee5bb2ad7af0b8e5cd1adc68202be6e96d0;10023516;R3;1;SAIC Supermarket;10023516;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
afdbff2bae041380b6d2c952f06af53c6ac6570b06f07b3749cae163fa5a0111;10023793;R2;1;Savetz Store;10023793;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S2;C
3a6ef1f2154b2b8dff79da4e3bb5a45d73e1c64d91acc8164366766c8d7a1663;10023447;R3;1;RKS Shop;10023447;G2;2;Domestic;M1;816-455-8733;2;Southern;S16;C
bc8f0f900885684e6e8c68138a5e01176cafdf4e3cc77a0de20cde4af4cc1347;10000460;R3;1;Meals Market;10000460;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
8ae98c8e68c924a91182a015aec39ff422839f2eb4a01c8ca2e8fc16c2c4f922;10026299;R3;1;Watcom Maxistore;10026299;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
0f586bffd9999d083620ef8c3acff63635407bca5a3c5ff19ab51af4b6b6b3d7;10021936;R3;1;Pink Supermarket;10021936;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
52590f66bb0a1618249286fee2a59864d35c78d9ca196752b0ce76a459efcb21;10000475;R3;1;AA-Wizard Shop;10000475;G2;2;Domestic;Não Informado;816-455-8733;2;Southern;S16;C
